Run, Time Trad, Time ToA,,, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
1595,16.97703,66.864458,14.9688367009,80.0454066345,66.864149,0,11,0,False,108,108,491,tidy_all(library),False
1596,9.56158,132.150038,14.9654486955,80.0780536466,52.750025,79.399274,14,14,True,0,108,436,tidy_all(library),False
1597,49.410309,56.926701,14.9870171741,80.0635568698,56.926344,0,13,0,False,51,108,80,tidy_all(library),False
1598,20.237826,44.102488,14.9903030369,80.041053072,37.72285,6.37883,10,10,True,0,108,558,tidy_all(library),False
1599,5.017869,132.895959,14.9840663677,80.0741080475,93.08115,39.814038,18,18,True,0,108,268,tidy_all(library),False
1600,44.082817,34.537804,15.0022530869,80.0456478575,34.537517,0,12,0,False,69,108,2,tidy_all(library),False
1601,4.402123,51.711864,14.9956321437,80.0279503036,30.651215,21.059772,17,17,True,0,108,124,tidy_all(library),False
1602,0.984217,66.356211,14.9868859419,80.0194161342,66.355911,0,6,0,False,55,108,192,tidy_all(library),False
1603,3.240014,74.917435,14.9795578871,80.0162333637,50.69564,24.220898,18,18,True,0,108,370,tidy_all(library),False
1604,28.353836,119.916236,14.9878959657,80.0411086771,52.014531,67.900941,14,14,True,0,108,253,tidy_all(library),False
1605,13.661132,252.625877,14.9870693215,80.1486381277,30.758774,221.866356,15,15,True,0,108,51,tidy_all(library),False
1606,7.95129,407.946266,14.9826883879,80.3527462397,326.079127,81.866402,14,14,True,0,108,451,tidy_all(library),False
1607,16.946333,62.088721,14.9839103199,80.3413809471,62.088397,0,13,0,False,103,108,475,tidy_all(library),False
1608,6.089348,85.95542,14.9783788756,80.3448722649,51.159806,34.794737,17,17,True,0,108,82,tidy_all(library),False
1609,7.577882,76.488493,14.9737794369,80.3424755096,76.488116,0,7,0,False,48,108,248,tidy_all(library),False
1610,0.350272,50.596696,14.964696513,80.3239998702,45.700494,4.89537,6,6,True,0,108,107,tidy_all(library),False
1611,71.848813,69.648431,15.0000063309,80.317373198,69.6481,0,11,0,False,66,108,145,tidy_all(library),False
1612,4.281038,320.403593,14.9933568468,80.4663100589,284.920056,35.482766,18,18,True,0,108,453,tidy_all(library),False
1613,5.087616,49.649752,14.9872156559,80.4472049392,49.649449,0,13,0,False,38,108,348,tidy_all(library),False
1614,20.547787,133.531402,14.9906608674,80.4800947763,124.16786,9.362673,10,10,True,0,108,457,tidy_all(library),False
1615,38.143104,43.022926,15.0049967455,80.456901483,37.411635,5.609505,9,9,True,0,108,140,tidy_all(library),False
1616,10.166088,59.575015,15.0020023713,80.4439795235,59.574691,0,9,0,False,16,108,425,tidy_all(library),False
1617,0.344935,59.105404,14.992938013,80.4307831255,59.105071,0,6,0,False,73,108,212,tidy_all(library),False
1618,4.618861,70.176791,14.9865263461,80.4244456768,37.690977,32.485018,18,18,True,0,108,88,tidy_all(library),False
1619,21.981658,69.461431,14.9908469957,80.4176742038,69.461129,0,9,0,False,7,108,162,tidy_all(library),False
1620,51.90261,54.346,15.0136320346,80.4015805778,54.345631,0,9,0,False,68,108,83,tidy_all(library),False
1621,8.453929,95.753183,15.0095853331,80.4110510296,51.517027,44.235408,15,15,True,0,108,28,tidy_all(library),False
1622,47.482505,60.305205,15.0296056289,80.3986553169,60.304854,0,9,0,False,104,108,149,tidy_all(library),False
1623,17.559627,54.332984,15.0311644837,80.3825951374,54.332696,0,8,0,False,6,108,320,tidy_all(library),False
1624,5.752434,93.041373,15.0254509797,80.3903899514,62.006949,31.033584,17,17,True,0,108,513,tidy_all(library),False
1625,0.251414,36.821871,15.0163592646,80.3635785551,36.821547,0,4,0,False,13,108,78,tidy_all(library),False
1626,7.200882,50.846425,15.011552698,80.3454253241,50.846108,0,7,0,False,87,108,24,tidy_all(library),False
1627,1.551192,83.91165,15.0032795814,80.3476172262,73.282671,10.628228,21,21,True,0,108,418,tidy_all(library),False
1628,23.722961,55.588876,15.0086356511,80.3324091542,55.588492,0,12,0,False,12,108,281,tidy_all(library),False
1629,0.346769,60.456811,14.9996351191,80.3202080503,60.45648,0,6,0,False,73,108,212,tidy_all(library),False
1630,41.458512,88.574237,15.0158675589,80.3252718718,88.573915,0,12,0,False,73,108,182,tidy_all(library),False
1631,1.355571,61.206455,15.0074921471,80.3135497278,51.974884,9.230836,22,22,True,0,108,202,tidy_all(library),False
1632,13.737514,232.737092,15.0067139743,80.4069465061,30.773982,201.962319,15,15,True,0,108,51,tidy_all(library),False
1633,2.168806,84.728278,14.9988524262,80.4095927593,72.279073,12.44748,21,21,True,0,108,238,tidy_all(library),False
1634,44.297403,34.861028,15.0167829957,80.3817172607,34.860715,0,12,0,False,69,108,2,tidy_all(library),False
1635,33.751339,54.314175,15.0282414398,80.3657738098,54.313877,0,11,0,False,78,108,515,tidy_all(library),False
1636,8.365615,171.984988,15.0241689297,80.4217757745,84.314918,87.669272,18,18,True,0,108,195,tidy_all(library),False
1637,14.136615,82.812181,15.0236267465,80.4232360098,82.811836,0,12,0,False,41,108,279,tidy_all(library),False
1638,4.619392,93.998293,15.0172749548,80.4315235904,54.861411,39.13605,15,15,True,0,108,532,tidy_all(library),False
1639,2.865105,104.987804,15.0098605741,80.4465060677,89.489727,15.49708,19,19,True,0,108,417,tidy_all(library),False
1640,0.249447,38.965895,15.000860322,80.4212130122,38.965594,0,6,0,False,10,108,546,tidy_all(library),False
1641,3.688911,87.88795,14.9939669951,80.4257631261,68.869591,19.017506,20,20,True,0,108,201,tidy_all(library),False
1642,83.212561,67.46407,15.0355130329,80.4178692814,57.227655,10.235451,8,8,True,0,108,317,tidy_all(library),False
1643,0.262202,52.262806,15.0265213646,80.4007329069,52.262461,0,6,0,False,12,108,215,tidy_all(library),False
1644,1.520927,49.830181,15.0183062828,80.3821376807,40.509728,9.319673,19,19,True,0,108,328,tidy_all(library),False
1645,24.184167,50.062907,15.0238782347,80.3637065374,50.062618,0,11,0,False,68,108,95,tidy_all(library),False
1646,36.26253,48.981893,15.0367814253,80.3446410371,48.981531,0,9,0,False,24,108,37,tidy_all(library),False
1647,6.978732,104.423,15.0318888634,80.3592605628,61.903364,42.518856,17,17,True,0,108,483,tidy_all(library),False
1648,1.873725,61.199246,15.0239045407,80.3476343404,46.362942,14.835497,20,20,True,0,108,381,tidy_all(library),False
1649,3.598007,81.306749,15.0169755549,80.3482159745,32.805903,48.499999,16,16,True,0,108,46,tidy_all(library),False
1650,0.230045,20.175182,15.0080137788,80.3117474691,20.174886,0,0,0,False,0,108,252,tidy_all(library),True
1651,0.354562,50.65293,14.999138278,80.2937833156,45.749056,4.902001,6,6,True,0,108,107,tidy_all(library),False
1652,37.858023,42.537795,15.0129753753,80.2709286011,42.537506,0,12,0,False,40,108,116,tidy_all(library),False
1653,24.679848,50.882356,15.0188234531,80.2531496703,50.882053,0,13,0,False,60,108,99,tidy_all(library),False
1654,5.645925,79.241647,15.0131566463,80.2525381209,48.465247,30.775636,14,14,True,0,108,388,tidy_all(library),False
1655,9.92929,154.842313,15.0100848236,80.2976074713,57.600652,97.240898,16,16,True,0,108,369,tidy_all(library),False
1656,0.359986,51.989336,15.0012381455,80.2805131045,51.98897,0,5,0,False,51,108,84,tidy_all(library),False
1657,31.290828,53.553217,15.0110689179,80.2643831732,53.552884,0,11,0,False,51,108,98,tidy_all(library),False
1658,28.300869,32.306343,15.0190844789,80.2354579379,32.30606,0,11,0,False,24,108,49,tidy_all(library),False
1659,37.024945,38.46742,15.0323490121,80.2102813026,38.467123,0,12,0,False,22,108,85,tidy_all(library),False
1660,0.252046,313.278849,15.0234452151,80.3506840542,313.278484,0,6,0,False,42,108,444,tidy_all(library),False
1661,12.780378,411.97811,15.0220947833,80.5503393377,54.290619,357.686579,15,15,True,0,108,517,tidy_all(library),False
1662,1.59371,65.410309,15.0140151294,80.5412298129,51.949355,13.460208,21,21,True,0,108,165,tidy_all(library),False
1663,0.336948,59.272542,15.0051894726,80.5284404636,59.272172,0,7,0,False,5,108,96,tidy_all(library),False
1664,29.488513,71.538223,15.013893393,80.5230376887,71.537844,0,11,0,False,7,108,233,tidy_all(library),False
1665,4.599934,74.880647,15.0076387628,80.5196488655,50.457079,24.422762,19,19,True,0,108,164,tidy_all(library),False
1666,26.664168,66.523893,15.014635479,80.5112480516,66.52355,0,12,0,False,17,108,275,tidy_all(library),False
1667,0.256337,55.558871,15.0057822705,80.4962796191,55.558578,0,7,0,False,104,108,222,tidy_all(library),False
1668,0.2336,27.322167,14.9969260462,80.4644006547,27.321806,0,1,0,False,14,108,72,tidy_all(library),False
1669,4.579336,80.304868,14.9906842307,80.4643050689,32.774242,47.52989,16,16,True,0,108,118,tidy_all(library),False
1670,0.270044,65.831294,14.981869476,80.4555427868,65.831016,0,7,0,False,52,108,492,tidy_all(library),False
1671,12.544265,52.752399,14.9804107062,80.4389640054,38.513649,14.237189,8,8,True,0,108,5,tidy_all(library),False
1672,0.317317,58.644026,14.9716409133,80.4259287554,58.64372,0,7,0,False,90,108,247,tidy_all(library),False
1673,11.282621,319.121688,14.9694358805,80.5686040448,68.963714,250.157202,15,15,True,0,108,478,tidy_all(library),False
1674,0.254579,53.063611,14.9606456434,80.5521733441,53.063324,0,4,0,False,10,108,366,tidy_all(library),False
1675,49.851003,312.120864,14.9814757075,80.6904233087,91.685188,220.434882,15,15,True,0,108,224,tidy_all(library),False
1676,14.479931,160.582052,14.9811764564,80.7380913449,37.093756,123.48752,16,16,True,0,108,15,tidy_all(library),False
1677,0.330264,57.99799,14.9724400745,80.724531356,57.997678,0,7,0,False,5,108,96,tidy_all(library),False
1678,0.284708,45.767032,14.9636869565,80.7036985197,41.516485,4.249784,3,3,True,0,108,539,tidy_all(library),False
1679,1.521035,49.16305,14.9556806123,80.6849131423,39.765239,9.396999,19,19,True,0,108,328,tidy_all(library),False
1680,22.656443,77.131895,14.9602643994,80.6827982506,77.131522,0,12,0,False,62,108,257,tidy_all(library),False
1681,43.71928,41.725563,14.9773726776,80.6596232148,33.741902,7.982804,10,10,True,0,108,104,tidy_all(library),False
1682,7.969447,67.898665,14.9732062533,80.6520364382,38.272448,29.625445,14,14,True,0,108,34,tidy_all(library),False
1683,18.958698,42.980867,14.9755743411,80.6296530933,33.974869,9.005175,10,10,True,0,108,131,tidy_all(library),False
1684,6.617697,42.45688,14.970611231,80.6069851758,42.456579,0,13,0,False,2,108,142,tidy_all(library),False
1685,0.36121,59.341363,14.9619409632,80.5943646285,59.341007,0,6,0,False,73,108,212,tidy_all(library),False
1686,38.114885,43.308849,14.975673433,80.5722498505,37.700832,5.607177,9,9,True,0,108,140,tidy_all(library),False
1687,9.188617,82.982687,14.9722430498,80.5736786811,33.810947,49.170957,17,17,True,0,108,93,tidy_all(library),False
1688,5.631899,118.475127,14.9667096706,80.5961321457,68.418993,50.055315,18,18,True,0,108,267,tidy_all(library),False
1689,17.647149,54.656409,14.9682966684,80.5807741095,54.656104,0,8,0,False,6,108,320,tidy_all(library),False
1690,0.240243,32.432639,14.9595818438,80.5522840888,32.432305,0,4,0,False,67,108,48,tidy_all(library),False
1691,24.825518,47.600624,14.9654162235,80.5327975955,37.682359,9.917514,8,8,True,0,108,61,tidy_all(library),False
1692,49.601625,57.168033,14.9858867961,80.518988633,57.167716,0,12,0,False,6,108,314,tidy_all(library),False
1693,2.315432,52.743915,14.9784027708,80.5025828009,39.763672,12.979488,17,17,True,0,108,347,tidy_all(library),False
1694,14.114387,52.953299,14.9778927261,80.4863199416,38.512073,14.440467,8,8,True,0,108,77,tidy_all(library),False
1695,0.248179,53.061866,14.9692026295,80.4701403227,53.061562,0,7,0,False,76,108,474,tidy_all(library),False
1696,31.428792,53.483683,14.9789075761,80.4542284965,53.483344,0,11,0,False,51,108,98,tidy_all(library),False
1697,42.957171,68.128235,14.9953944726,80.4469650943,68.127896,0,9,0,False,88,108,169,tidy_all(library),False
1698,11.634993,48.951141,14.9934154376,80.4284163168,43.128332,5.822003,7,7,True,0,108,533,tidy_all(library),False
1699,3.813692,54.461075,14.986835259,80.4131324197,35.435753,19.02452,17,17,True,0,108,337,tidy_all(library),False
1700,3.706719,88.108285,14.9801998965,80.41765898,69.104469,19.003026,20,20,True,0,108,201,tidy_all(library),False
1701,21.867386,294.894915,14.9842488007,80.5437479018,85.070582,209.82363,16,16,True,0,108,194,tidy_all(library),False
1702,1.100859,51.080005,14.9760916974,80.5264366545,42.826029,8.253173,22,22,True,0,108,382,tidy_all(library),False
1703,1.184878,47.09069,14.9679935097,80.5068032155,39.550019,7.539911,24,24,True,0,108,310,tidy_all(library),False
1704,0.350024,72.801007,14.9594148891,80.5022810346,72.800685,0,7,0,False,32,108,176,tidy_all(library),False
1705,7.528799,115.901373,14.9550567566,80.5230429654,75.2479,40.65265,17,17,True,0,108,484,tidy_all(library),False
1706,0.235663,47.733905,14.9464287415,80.5038230721,43.51962,4.213492,6,6,True,0,108,462,tidy_all(library),False
1707,28.294186,251.10873,14.9542481658,80.6037673644,38.180013,212.927953,14,14,True,0,108,75,tidy_all(library),False
1708,0.270289,478.574195,14.945651,80.8367711276,478.573826,0,6,0,False,50,108,450,tidy_all(library),False
1709,22.976555,34.633654,14.9503501831,80.8097359508,34.633326,0,12,0,False,21,108,127,tidy_all(library),False
1710,2.839379,105.288912,14.9432677439,80.8240512585,89.748868,15.53916,19,19,True,0,108,417,tidy_all(library),False
1711,30.592171,78.760243,14.9524138007,80.8228450584,78.759851,0,12,0,False,83,108,197,tidy_all(library),False
1712,4.574655,74.987351,14.9463520257,80.8194364755,50.261452,24.723996,19,19,True,0,108,164,tidy_all(library),False
1713,14.083341,46.160978,14.9458482248,80.7992038669,46.160706,0,13,0,False,44,108,350,tidy_all(library),False
1714,28.614208,254.254694,14.9538227637,80.9004031027,38.143398,216.110353,14,14,True,0,108,75,tidy_all(library),False
1715,55.831199,78.921286,14.9776579685,80.8992490985,78.920977,0,13,0,False,91,108,219,tidy_all(library),False
1716,9.33403,74.230844,14.974369141,80.8953630816,74.230482,0,13,0,False,94,108,470,tidy_all(library),False
1717,0.288185,52.540578,14.9658157432,80.8788489377,48.07427,4.465478,7,7,True,0,108,139,tidy_all(library),False
1718,0.240109,32.582805,14.957244319,80.8507371542,32.58248,0,4,0,False,67,108,48,tidy_all(library),False
1719,37.98518,85.293979,14.9706404421,80.8533219372,85.293657,0,13,0,False,32,108,218,tidy_all(library),False
1720,13.835959,69.698733,14.9699807436,80.846836711,63.106566,6.591358,10,10,True,0,108,204,tidy_all(library),False
1721,37.367891,39.972065,14.9829952179,80.8230861174,39.971757,0,12,0,False,13,108,74,tidy_all(library),False
1722,42.130934,67.165433,14.9987605714,80.8151548438,67.165052,0,11,0,False,48,108,170,tidy_all(library),False
1723,37.687174,84.664825,15.0119285421,80.8173891271,84.664465,0,13,0,False,32,108,218,tidy_all(library),False
1724,39.724172,37.291309,15.02626279,80.7921419809,37.290995,0,10,0,False,67,108,62,tidy_all(library),False
1725,5.090849,46.768321,15.0205031299,80.7724180267,35.184863,11.582649,12,12,True,109,109,312,tidy_all(library),False
1726,32.10659,119.406572,15.0304023691,80.7948016616,119.406245,0,11,0,False,103,109,403,tidy_all(library),False
1727,0.425116,163.201373,15.0219453416,80.8425182635,158.908288,4.292323,6,6,True,0,109,438,tidy_all(library),False
1728,8.342883,147.601197,15.0180801435,80.8811517581,90.531593,57.068831,15,15,True,0,109,415,tidy_all(library),False
1729,0.269416,64.96179,15.0095499734,80.8719444928,64.961465,0,7,0,False,74,109,501,tidy_all(library),False
1730,10.993523,56.694913,15.0072285705,80.8579693301,56.694591,0,11,0,False,16,109,497,tidy_all(library),False
1731,7.653063,104.937923,15.0029800635,80.8718803374,66.81582,38.121346,17,17,True,0,109,148,tidy_all(library),False
1732,17.214006,66.605601,15.0042566374,80.8636434555,66.605313,0,13,0,False,101,109,481,tidy_all(library),False
1733,6.288679,80.222888,14.9992274524,80.8632737178,41.367576,38.854472,15,15,True,0,109,351,tidy_all(library),False
1734,11.314919,186.35227,14.997102707,80.9241093558,68.94295,117.408518,15,15,True,0,109,478,tidy_all(library),False
1735,7.144233,136.146049,14.9925765573,80.9559375631,43.661462,92.483678,18,18,True,0,109,297,tidy_all(library),False
1736,11.470098,108.022274,14.9905474798,80.9715287707,49.380652,58.640826,15,15,True,0,109,507,tidy_all(library),False
1737,49.812876,40.423097,15.0105948768,80.9481848261,40.42277,0,10,0,False,22,109,73,tidy_all(library),False
1738,19.483514,341.637244,15.0131684781,81.0981785311,53.429234,288.207132,14,14,True,0,109,440,tidy_all(library),False
1739,0.234144,55.227752,15.0046699017,81.0833019201,55.227438,0,4,0,False,8,109,395,tidy_all(library),False
1740,0.344647,246.237421,14.9962446011,81.1782180805,246.2371,0,6,0,False,29,109,465,tidy_all(library),False
1741,0.253993,57.867872,14.9877769092,81.1648290247,57.867553,0,7,0,False,104,109,222,tidy_all(library),False
1742,0.319948,60.647322,14.9793568008,81.1530508921,60.647029,0,7,0,False,1,109,156,tidy_all(library),False
1743,6.742172,96.048741,14.9746309346,81.161596899,56.316624,39.73137,16,16,True,0,109,364,tidy_all(library),False
1744,0.241407,65.060891,14.9661829851,81.1523648429,60.787569,4.272545,5,5,True,0,109,426,tidy_all(library),False
1745,0.251451,44.617355,14.9577504739,81.1314278745,44.617068,0,5,0,False,3,109,535,tidy_all(library),False
1746,1.067114,61.363921,14.9497947829,81.1201062784,54.47089,6.892241,23,23,True,0,109,526,tidy_all(library),False
1747,20.508761,100.866917,14.9529767899,81.1314095472,92.426245,8.439709,10,10,True,0,109,457,tidy_all(library),False
1748,3.694617,102.320241,14.9465360807,81.1435313043,84.031668,18.287714,20,20,True,0,109,201,tidy_all(library),False
1749,7.539914,106.243556,14.9423013053,81.1578823762,78.765679,27.477038,17,17,True,0,109,484,tidy_all(library),False
1750,0.482785,76.59853,14.9340387246,81.155277032,76.598205,0,7,0,False,89,109,251,tidy_all(library),False
1751,36.236581,305.855254,14.9462046539,81.2836036893,66.32241,239.53198,14,14,True,0,109,183,tidy_all(library),False
1752,33.872605,251.28885,14.9570073938,81.3806386473,76.901,174.387034,15,15,True,0,109,157,tidy_all(library),False
1753,20.018918,70.198174,14.9598949641,81.374259603,70.197781,0,11,0,False,99,109,496,tidy_all(library),False
1754,0.290529,90.75212,14.9515315855,81.3796061596,90.751793,0,6,0,False,45,109,186,tidy_all(library),False
1755,3.302862,53.586813,14.944894167,81.3637698103,29.485349,24.100727,18,18,True,0,109,554,tidy_all(library),False
1756,18.927235,46.363958,14.9471620148,81.3438382546,37.530068,8.833149,10,10,True,0,109,131,tidy_all(library),False
1757,43.270439,74.209488,14.9632822635,81.3397777251,74.209178,0,10,0,False,62,109,185,tidy_all(library),False
1758,33.602823,346.663949,14.9738849602,81.4907015995,346.663607,0,12,0,False,42,109,439,tidy_all(library),False
1759,9.826841,89.475759,14.9709588408,81.4952411433,35.893011,53.581947,15,15,True,0,109,331,tidy_all(library),False
1760,33.27139,74.053624,14.9813568131,81.4910129517,74.053247,0,10,0,False,102,109,205,tidy_all(library),False
1761,2.144009,56.232021,14.9740670074,81.4766694015,44.596727,11.63453,19,19,True,0,109,338,tidy_all(library),False
1762,0.24297,31.504585,14.9657065664,81.4483084001,31.504291,0,2,0,False,28,109,66,tidy_all(library),False
1763,35.306236,39.712545,14.9772440193,81.4246352501,33.354507,6.356146,10,10,True,0,109,573,tidy_all(library),False
1764,13.949312,41.023199,14.9766612914,81.4017319416,41.022893,0,13,0,False,44,109,350,tidy_all(library),False
1765,16.860492,60.860294,14.9777286176,81.3900937331,60.859921,0,11,0,False,108,109,491,tidy_all(library),False
1766,7.085649,90.668356,14.9732597163,81.3953475623,53.509662,37.157875,14,14,True,0,109,383,tidy_all(library),False
1767,28.257053,235.843357,14.9807774261,81.482754472,35.792251,200.050235,14,14,True,0,109,75,tidy_all(library),False
1768,0.238581,52.453706,14.9724390798,81.4663353269,52.453372,0,1,0,False,63,109,108,tidy_all(library),False
1769,25.100888,52.434129,14.978164602,81.4499236783,52.433798,0,9,0,False,31,109,109,tidy_all(library),False
1770,0.241985,56.02383,14.9698390768,81.4355586537,56.023524,0,4,0,False,10,109,366,tidy_all(library),False
1771,0.264025,79.373072,14.9615353986,81.4343940649,79.372737,0,6,0,False,12,109,215,tidy_all(library),False
1772,19.83034,69.971012,14.964283031,81.4279248877,69.970691,0,11,0,False,99,109,496,tidy_all(library),False
1773,22.157501,44.058081,14.9683401196,81.4068477056,44.057703,0,11,0,False,18,109,38,tidy_all(library),False
1774,17.363219,61.598114,14.9696901077,81.3956815648,61.597738,0,12,0,False,80,109,280,tidy_all(library),False
1775,14.624563,65.019411,14.9694956699,81.3864554969,65.019043,0,13,0,False,93,109,469,tidy_all(library),False
1776,19.605392,57.157546,14.9721059718,81.3728130929,57.15716,0,12,0,False,102,109,277,tidy_all(library),False
1777,1.055091,69.194438,14.9642742245,81.3659597586,61.141889,8.051711,23,23,True,0,109,166,tidy_all(library),False
1778,28.321129,142.246246,14.9717865163,81.4002006395,70.108588,72.136888,14,14,True,0,109,253,tidy_all(library),False
1779,0.235807,69.610135,14.9635032226,81.3935732839,69.609826,0,5,0,False,16,109,431,tidy_all(library),False
1780,19.596321,175.519058,14.9661059292,81.4464527697,61.151599,114.366608,15,15,True,0,109,9,tidy_all(library),False
1781,0.350761,55.550313,14.9578996715,81.4319125452,55.550024,0,7,0,False,48,109,176,tidy_all(library),False
1782,16.001787,58.114363,14.9584854669,81.4188275006,58.113996,0,11,0,False,26,109,168,tidy_all(library),False
1783,1.382059,39.933842,14.9508710942,81.3955605429,27.24732,12.685659,20,20,True,0,109,555,tidy_all(library),False
1784,19.921808,72.480051,14.9536574938,81.39056306,72.479748,0,11,0,False,99,109,496,tidy_all(library),False
1785,43.906313,76.882379,14.9698774689,81.3880374667,76.882051,0,10,0,False,80,109,206,tidy_all(library),False
1786,34.935346,264.728773,14.9810563427,81.4906918539,79.747067,184.980914,15,15,True,0,109,230,tidy_all(library),False
1787,0.299738,41.406539,14.9728407196,81.4682608786,41.406209,0,6,0,False,57,109,60,tidy_all(library),False
1788,0.247664,46.642202,14.9646051622,81.448783217,46.641817,0,7,0,False,76,109,474,tidy_all(library),False
1789,17.089273,77.490683,14.9657927909,81.4465707518,77.490264,0,13,0,False,103,109,475,tidy_all(library),False
1790,3.588045,82.351433,14.9594365073,81.4470762615,40.458954,41.891682,16,16,True,0,109,46,tidy_all(library),False
1791,0.24888,39.489414,14.9512229079,81.4236493143,39.489061,0,6,0,False,10,109,546,tidy_all(library),False
1792,0.259714,70.309744,14.9430245212,81.4174473583,70.309443,0,8,0,False,102,109,283,tidy_all(library),False
1793,0.237897,69.657907,14.9348231115,81.4108887747,69.657525,0,5,0,False,16,109,431,tidy_all(library),False
1794,3.455871,44.939918,14.9284245875,81.3905593595,44.939549,0,12,0,False,59,109,322,tidy_all(library),False
1795,0.245661,45.503114,14.9202447749,81.3705663538,41.202521,4.299845,5,5,True,0,109,510,tidy_all(library),False
1796,11.989885,385.997453,14.9186131715,81.5401804332,58.126641,327.870001,14,14,True,0,109,373,tidy_all(library),False
1797,7.983597,80.686213,14.9147539527,81.5397052148,41.797574,38.887945,14,14,True,0,109,34,tidy_all(library),False
1798,0.593002,59.154128,14.9067885734,81.5272549494,59.153745,0,8,0,False,83,109,270,tidy_all(library),False
1799,9.155547,94.044765,14.9035916631,81.5342129872,43.128298,50.915715,17,17,True,0,109,93,tidy_all(library),False
1800,36.305616,95.74451,14.9154816767,81.5421075967,95.744178,0,9,0,False,78,109,407,tidy_all(library),False
1801,19.027431,75.894804,14.9177648245,81.5389719478,75.894522,0,13,0,False,39,109,239,tidy_all(library),False
1802,0.246564,45.427816,14.9096232037,81.5189324606,41.098747,4.328225,5,5,True,0,109,510,tidy_all(library),False
1803,16.000541,50.116517,14.9102282607,81.5015157022,44.742009,5.373665,7,7,True,0,109,113,tidy_all(library),False
1804,36.326098,66.470028,14.9220995854,81.4931833919,66.469675,0,10,0,False,50,109,361,tidy_all(library),False
1805,18.390896,214.055326,14.9240213562,81.5666250222,54.745493,159.308982,16,16,True,0,109,301,tidy_all(library),False
1806,49.637793,48.56102,14.9432427137,81.5483494934,48.560702,0,12,0,False,6,109,314,tidy_all(library),False
1807,30.433629,59.6073,14.9518151467,81.5362072413,59.606976,0,13,0,False,4,109,27,tidy_all(library),False
1808,33.19988,39.510846,14.9619081029,81.5129631256,39.510483,0,10,0,False,40,109,134,tidy_all(library),False
1809,2.320753,53.532154,14.9549201786,81.4974955694,38.793381,14.738031,17,17,True,0,109,347,tidy_all(library),False
1810,0.977806,83.939546,14.947198016,81.4988447685,83.939229,0,6,0,False,55,109,192,tidy_all(library),False
1811,0.284549,40.774972,14.9391015781,81.476357815,35.857285,4.916969,7,7,True,0,109,67,tidy_all(library),False
1812,0.23855,32.68819,14.9309886909,81.4494327776,32.68785,0,4,0,False,67,109,48,tidy_all(library),False
1813,37.687866,67.41656,14.9435407468,81.4416926382,67.416248,0,10,0,False,73,109,293,tidy_all(library),False
1814,13.569261,117.887022,14.9427831505,81.4617837789,68.676236,49.209908,14,14,True,0,109,203,tidy_all(library),False
1815,4.253504,91.94688,14.9368937405,81.4675606915,48.466657,43.47923,18,18,True,0,109,292,tidy_all(library),False
1816,32.816502,246.373329,14.9467393398,81.5583678326,246.373013,0,12,0,False,29,109,435,tidy_all(library),False
1817,17.829911,176.918864,14.9483261156,81.610850219,88.517388,88.400609,17,17,True,0,109,158,tidy_all(library),False
1818,20.031292,63.528061,14.9511220264,81.6009036903,63.527718,0,12,0,False,27,109,377,tidy_all(library),False
1819,6.404635,371.749175,14.9464235728,81.7604134601,327.410043,44.337205,16,16,True,0,109,452,tidy_all(library),False
1820,33.607605,238.816377,14.9566769692,81.8467079456,76.54767,162.267848,15,15,True,0,109,157,tidy_all(library),False
1821,25.197531,52.827825,14.9623007221,81.8307722603,52.827501,0,9,0,False,31,109,109,tidy_all(library),False
1822,0.28959,47.565026,14.9542476427,81.8119655939,47.564696,0,7,0,False,36,109,228,tidy_all(library),False
1823,0.344084,70.39294,14.9462332907,81.805701729,70.392616,0,5,0,False,66,109,175,tidy_all(library),False
1824,0.237347,53.896447,14.9381692083,81.7904006025,53.89613,0,4,0,False,84,109,391,tidy_all(library),False
1825,22.762381,44.434503,14.9424564477,81.7699316175,44.434208,0,9,0,False,56,109,336,tidy_all(library),False
1826,2.143204,62.003137,14.9354469995,81.7591064288,48.507021,13.495365,19,19,True,0,109,514,tidy_all(library),False
1827,41.33456,63.298309,14.9498964319,81.7490019967,63.297967,0,12,0,False,71,109,362,tidy_all(library),False
1828,0.347044,96.100016,14.9419080005,81.7568526608,96.099644,0,6,0,False,73,109,212,tidy_all(library),False
1829,8.602161,143.656412,14.9384417638,81.7906960503,51.340167,92.315536,16,16,True,0,109,374,tidy_all(library),False
1830,16.309861,227.513359,14.9391911732,81.8703259208,53.536682,173.975934,15,15,True,0,109,92,tidy_all(library),False
1831,0.230572,20.017821,14.9311580661,81.8365451972,20.017538,0,0,0,False,0,109,396,tidy_all(library),True
1832,4.656479,82.429432,14.9255496168,81.8368688253,45.501829,36.92686,18,18,True,0,109,307,tidy_all(library),False
1833,1.435695,62.611332,14.9181901762,81.8263802619,62.611057,0,8,0,False,80,109,286,tidy_all(library),False
1834,2.322947,54.181431,14.9113225409,81.8113066799,39.559095,14.621369,17,17,True,0,109,347,tidy_all(library),False
1835,30.598996,63.840682,14.9198716817,81.801513424,63.840361,0,13,0,False,87,109,19,tidy_all(library),False
1836,3.793751,53.219566,14.9138117032,81.7859459145,36.494416,16.724386,17,17,True,0,109,337,tidy_all(library),False
1837,21.376285,74.529034,14.9173296527,81.7819954997,74.528714,0,11,0,False,90,109,241,tidy_all(library),False
